Mean charge as a function dwell time.
Temperature :      1.0 -  40000.0 eV
Density     : 1.00e+20m-3
   200     5  # Te values, dwell time

Source data:
acd : /home/adas/adas/adf11/acd96/acd96_ne.dat
scd : /home/adas/adas/adf11/scd96/scd96_ne.dat
plt : /home/adas/adas/adf11/plt96/plt96_ne.dat
prb : /home/adas/adas/adf11/prb96/prb96_ne.dat

Te[eV]
 9.912e+00 9.912e+00 9.913e+00 9.913e+00 9.913e+00 9.913e+00 9.913e+00 9.913e+00
 9.913e+00 9.913e+00 9.913e+00 9.913e+00 9.913e+00 9.913e+00 9.912e+00 9.912e+00
 9.912e+00 9.911e+00 9.911e+00 9.911e+00 9.910e+00 9.910e+00 9.910e+00 9.909e+00
 9.909e+00 9.908e+00 9.908e+00 9.907e+00 9.907e+00 9.907e+00 9.906e+00 9.906e+00
 9.905e+00 9.905e+00 9.904e+00 9.904e+00 9.903e+00 9.903e+00 9.902e+00 9.902e+00
<Z> for tau[ms]=  100.0
 3.972e-04 1.120e-03 2.996e-03 7.613e-03 1.835e-02 4.174e-02 8.866e-02 1.726e-01
 3.009e-01 4.612e-01 6.219e-01 7.537e-01 8.469e-01 9.073e-01 9.455e-01 9.711e-01
 9.923e-01 1.016e+00 1.052e+00 1.108e+00 1.193e+00 1.309e+00 1.445e+00 1.583e+00
 1.702e+00 1.795e+00 1.861e+00 1.906e+00 1.937e+00 1.958e+00 1.973e+00 1.985e+00
 1.998e+00 2.015e+00 2.041e+00 2.082e+00 2.145e+00 2.233e+00 2.345e+00 2.470e+00
 2.596e+00 2.711e+00 2.812e+00 2.902e+00 2.987e+00 3.076e+00 3.172e+00 3.278e+00
 3.391e+00 3.507e+00 3.622e+00 3.734e+00 3.844e+00 3.955e+00 4.070e+00 4.190e+00
 4.315e+00 4.444e+00 4.573e+00 4.701e+00 4.830e+00 4.963e+00 5.103e+00 5.258e+00
 5.431e+00 5.629e+00 5.854e+00 6.105e+00 6.374e+00 6.646e+00 6.903e+00 7.132e+00
 7.325e+00 7.480e+00 7.600e+00 7.693e+00 7.762e+00 7.815e+00 7.855e+00 7.885e+00
