  number of constrains
  24
  
  Constrains selection
  1   2   5   8  11  12  15  16  24  25  26  27  30  31  32  33  34  35  36  60  62  65  68  72
  
  number of variables
  42
  
  Variables selection
  1   2   3   4   5   6   9  10  11  13  14  16  18  29  36  37  38  39  41  42  48  49  50  51  52  53  54  56  57  58  59  60  61 103 106 109 110 113 117 122 123 135
  
  
  n VMCOM iter | Figure of merit | VMCON conv      | constrains quad sum |   residual,   input values and  FoM input gradients
  niter          abs(objf)         sum                sqsumsq                  1                 2                 5                 8                11                12                15                16                24                25                26                27                30                31                32                33                34                35                36                60                62                65                68                72                 1                 2                 3                 4                 5                 6                 9                10                11                13                14                16                18                29                36                37                38                39                41                42                48                49                50                51                52                53                54                56                57                58                59                60                61               103               106               109               110               113               117               122               123               135                 1                 2                 3                 4                 5                 6                 9                10                11                13                14                16                18                29                36                37                38                39                41                42                48                49                50                51                52                53                54                56                57                58                59                60                61               103               106               109               110               113               117               122               123               135
    2            0.1840940000E+01  0.9205723560E+00  0.3334112874E+00  0.1277039152E-04 -0.2199296866E-04  0.3984720969E-05 -0.5262055135E-04  0.1767294943E-04  0.2283204335E-04  0.2256681105E-03  0.4572982181E-04  0.2932961832E-04  0.2918539637E-04 -0.8504159846E-04 -0.1067681559E-03  0.3334107942E+00  0.4252023297E-04  0.3372804457E-04  0.1710900912E-03  0.1112202501E-04  0.9653083805E-04  0.3553884025E-03 -0.1425285530E-03 -0.1347094845E-04  0.1524365653E-05 -0.2419956447E-03 -0.6509828205E-04  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.1000000000E+01  0.3779930343E-01  0.1947855680E-01 -0.4695374203E-01 -0.8839526696E-01 -0.6843158606E-01  0.4320753816E-01  0.2450032695E-14 -0.7043254334E-15 -0.9217549880E+00  0.6372191232E-02 -0.5495549273E-02  0.2544559911E-16  0.9181795211E-15 -0.8132984197E-01 -0.2353981894E-01 -0.2676823216E-02 -0.4125369812E-02  0.4383008816E-02  0.7725802587E-02 -0.7131934158E-18 -0.1741496998E-01  0.2401820083E-16  0.3839661111E-02  0.2258899081E-01  0.2258899081E-01  0.2120130778E-15  0.5880899152E-16 -0.1393656286E+00 -0.3802135980E-01  0.1082787810E-15 -0.8564401784E-02  0.0000000000E+00 -0.1393548521E-16  0.4118758741E-01  0.4661735895E-16 -0.8048458756E-01  0.3938182894E-14 -0.1417236229E-01 -0.2591306340E-15 -0.2441785150E-01 -0.2235545613E-01 -0.8623264495E-01
    3            0.1754500978E+01  0.3485544989E-01  0.1114881483E+00 -0.4830093455E-02 -0.5869786720E-03  0.4536035527E-02  0.1331461597E-01  0.1463721586E-02 -0.2905037085E-02 -0.7204305300E-01 -0.3206687931E-01  0.1662229011E-02  0.1089637319E-02  0.2481929014E-02  0.3794981400E-04  0.1886418749E-01  0.2192420439E-02  0.1730195457E-02 -0.3968609390E-02 -0.8368721773E-02 -0.1706713781E-02 -0.5495254998E-02 -0.3500612542E-02 -0.4529466836E-02 -0.8552305354E-02  0.7334258761E-01  0.1138947495E-02  0.1037799303E+01  0.1019478557E+01  0.9530462580E+00  0.9116047330E+00  0.9315684139E+00  0.1043207538E+01  0.1000000000E+01  0.1000000000E+01  0.7824501203E-01  0.1006372191E+01  0.9945044507E+00  0.1000000000E+01  0.1000000000E+01  0.9186701580E+00  0.9764601811E+00  0.9973231768E+00  0.9958746302E+00  0.1004383009E+01  0.1007725803E+01  0.1000000000E+01  0.9825850300E+00  0.1000000000E+01  0.1003839661E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8606343714E+00  0.9619786402E+00  0.1000000000E+01  0.9914355982E+00  0.1000000000E+01  0.1000000000E+01  0.1041187587E+01  0.1000000000E+01  0.9195154124E+00  0.1000000000E+01  0.9858276377E+00  0.1000000000E+01  0.9755821485E+00  0.9776445439E+00  0.9137673550E+00  0.3610877786E-02  0.1948764070E-02  0.1446388846E-02 -0.1601506360E-02 -0.5326172600E-02  0.2093550494E-02 -0.2639937158E-14  0.7628464180E-15 -0.4543711722E-01  0.2467736591E-02 -0.7326712350E-02  0.1649594350E-15 -0.7973010099E-15  0.3259270140E-02 -0.4316160990E-02  0.9563248027E-04 -0.3387022319E-04 -0.3027069080E-02 -0.6800730751E-03  0.0000000000E+00 -0.9441879022E-03 -0.2143798507E-15  0.3943102337E-03 -0.6018894926E-15 -0.9397275324E-15  0.1713186142E-15  0.0000000000E+00  0.7780412831E-02  0.4797648378E-02 -0.1056815850E-14 -0.6537755150E-05  0.0000000000E+00 -0.5310138248E-17 -0.5093670801E-03  0.3924899007E-17  0.4330275410E-02 -0.4047899238E-14 -0.1014652350E-02  0.2263418272E-15 -0.5031140957E-03  0.6603585309E-03 -0.2480317613E-01
    4            0.1757163693E+01  0.7570133648E-03  0.7093923182E-02  0.1695115760E-04 -0.1879200230E-04  0.3131131136E-04  0.7419256509E-04  0.5169602625E-05 -0.7012397175E-05 -0.4654011029E-02 -0.1876444619E-04  0.2272259846E-04  0.1110546167E-05  0.2348966088E-04 -0.4084751630E-05  0.3219860887E-04  0.2087155171E-05  0.1415736523E-05 -0.2151659816E-04  0.7053351203E-03 -0.4062042972E-05 -0.7565471504E-04 -0.2407614114E-02  0.2884466101E-04 -0.1093543116E-04  0.4727893148E-02  0.3639910246E-05  0.1041410181E+01  0.1021427321E+01  0.9544926468E+00  0.9100032267E+00  0.9262422413E+00  0.1045301089E+01  0.1000000000E+01  0.1000000000E+01  0.3280789482E-01  0.1008839928E+01  0.9871777384E+00  0.1000000000E+01  0.1000000000E+01  0.9219294282E+00  0.9721440201E+00  0.9974188093E+00  0.9958407600E+00  0.1001355940E+01  0.1007045730E+01  0.1000000000E+01  0.9816408421E+00  0.1000000000E+01  0.1004233971E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8684147842E+00  0.9667762886E+00  0.1000000000E+01  0.9914290605E+00  0.1000000000E+01  0.1000000000E+01  0.1040678220E+01  0.1000000000E+01  0.9238456879E+00  0.1000000000E+01  0.9848129854E+00  0.1000000000E+01  0.9750790344E+00  0.9783049024E+00  0.8889641789E+00  0.1480810449E-03  0.3517368945E-04 -0.1923976913E-03 -0.8310628207E-04  0.1892519341E-03  0.1915563851E-03  0.4212258320E-15 -0.1825554898E-16  0.4674072388E-02 -0.1204601156E-03  0.3725948562E-03 -0.1102713407E-15 -0.6166749750E-15 -0.3024453405E-03  0.2797755670E-03 -0.3597385026E-03 -0.1769704582E-02 -0.5567041643E-03  0.2570669486E-03  0.1241555470E-16 -0.3903412777E-05  0.2664833632E-16 -0.1149514348E-04  0.0000000000E+00  0.1772700042E-16 -0.5978119388E-15  0.1232807259E-16 -0.9913520494E-03 -0.3054476704E-03  0.8770146458E-15 -0.1004760416E-03  0.0000000000E+00  0.0000000000E+00  0.2302793770E-03  0.5746345240E-17 -0.5681203731E-03  0.6712304323E-17  0.4711289365E-03 -0.1779698611E-15 -0.6192958492E-04 -0.3660700391E-03 -0.8928578638E-03
    5            0.1756809501E+01  0.3312775583E-05  0.5012816026E-03 -0.2690633272E-07  0.4535637332E-07  0.7628477894E-07  0.1022790199E-06  0.2019477030E-07 -0.1619415660E-06 -0.2321877851E-04 -0.1082697170E-05 -0.1070064493E-07  0.8933557893E-08 -0.1810754527E-05  0.2665397576E-06  0.3704855824E-06 -0.1941943484E-06 -0.1875139615E-06 -0.2804910395E-06 -0.1158325319E-05  0.1666413427E-06 -0.5387135052E-06  0.5001801154E-03 -0.2509822080E-06 -0.7350116817E-06  0.2359755044E-04  0.1466362423E-06  0.1041558262E+01  0.1021462495E+01  0.9543002491E+00  0.9099201204E+00  0.9264314933E+00  0.1045492645E+01  0.1000000000E+01  0.1000000000E+01  0.3748196720E-01  0.1008719468E+01  0.9875503332E+00  0.1000000000E+01  0.1000000000E+01  0.9216269828E+00  0.9724237956E+00  0.9970590708E+00  0.9940710554E+00  0.1000799236E+01  0.1007302796E+01  0.1000000000E+01  0.9816369387E+00  0.1000000000E+01  0.1004222476E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8674234322E+00  0.9664708409E+00  0.1000000000E+01  0.9913285844E+00  0.1000000000E+01  0.1000000000E+01  0.1040908500E+01  0.1000000000E+01  0.9232775675E+00  0.1000000000E+01  0.9852841143E+00  0.1000000000E+01  0.9750171048E+00  0.9779388324E+00  0.8880713211E+00  0.7224919607E-06  0.4106547866E-06 -0.5619223054E-06 -0.1750859018E-06  0.3571825959E-06  0.7046481755E-06 -0.8350110620E-15 -0.2044057263E-15  0.1556454273E-04  0.6509980402E-05  0.1827331333E-05  0.3169141692E-04  0.4617619698E-15 -0.2238987707E-04  0.9014203184E-06 -0.8559943438E-05  0.1239833602E-03  0.1508533655E-03  0.7560761199E-05  0.4811996076E-04 -0.4194971653E-05  0.1709584199E-15  0.7759117883E-06 -0.3991565599E-15 -0.7344740233E-16  0.3289146251E-16  0.4471015274E-16  0.1456438279E-05  0.4833675088E-05  0.5109296124E-16  0.7476989910E-06  0.0000000000E+00  0.9234417343E-18  0.5264690931E-06 -0.2747597771E-03 -0.1773846988E-05 -0.1236169928E-15 -0.3077837777E-05  0.2731401073E-15  0.4666819604E-04 -0.2437406865E-04 -0.5177075701E-05
    6            0.1756808466E+01  0.3968562705E-07  0.2080360797E-04  0.1112618886E-09 -0.1673565730E-09  0.3792521852E-11 -0.7311440342E-09  0.2765343510E-11 -0.1329579125E-07  0.2102860774E-08 -0.3075329880E-08  0.1317184140E-09  0.6597611346E-11 -0.9121146394E-08 -0.1377569969E-07  0.2073363703E-10 -0.4605603343E-08 -0.4341122017E-08 -0.4717803925E-10 -0.1726156384E-07 -0.7951106440E-10  0.1324618193E-09  0.2080358858E-04 -0.1911646397E-09 -0.4426348177E-11 -0.1938560756E-08 -0.8086834535E-09  0.1041558985E+01  0.1021462905E+01  0.9542996872E+00  0.9099199453E+00  0.9264318505E+00  0.1045493350E+01  0.1000000000E+01  0.1000000000E+01  0.3749753175E-01  0.1008725978E+01  0.9875521606E+00  0.1000031691E+01  0.1000000000E+01  0.9216045930E+00  0.9724246971E+00  0.9970505108E+00  0.9941950387E+00  0.1000950089E+01  0.1007310357E+01  0.1000048120E+01  0.9816327437E+00  0.1000000000E+01  0.1004223252E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8674248886E+00  0.9664756746E+00  0.1000000000E+01  0.9913293321E+00  0.1000000000E+01  0.1000000000E+01  0.1040909026E+01  0.9997252402E+00  0.9232757936E+00  0.1000000000E+01  0.9852810365E+00  0.1000000000E+01  0.9750637730E+00  0.9779144583E+00  0.8880661440E+00  0.1791496378E-06  0.1837833102E-06 -0.1962739768E-07 -0.7420268931E-07 -0.2692566046E-06  0.1120267910E-06  0.1279290919E-14  0.3536776890E-15  0.9690768375E-06 -0.8017259022E-05  0.2258092228E-07 -0.3169141692E-04  0.7672316807E-15  0.1966725094E-04 -0.8783756366E-07 -0.7167048037E-05 -0.1017200747E-03  0.5864833367E-04  0.3095936584E-04  0.6188429896E-04  0.5148221372E-05 -0.7407208415E-16 -0.9623763299E-06  0.2777087941E-15 -0.2491241351E-15  0.1221779174E-15 -0.1620889819E-16 -0.1990324371E-05 -0.5879876689E-05  0.2874168329E-16 -0.1038213810E-05  0.0000000000E+00  0.2764009457E-17 -0.4072383145E-07 -0.1413585637E-03 -0.1208047891E-06 -0.5455424206E-16  0.2079212354E-05 -0.2817086254E-15  0.8586194231E-04 -0.6672798448E-04 -0.2841586348E-07
    7            0.1756808430E+01  0.1607523857E-06  0.8613374915E-04 -0.9625511499E-10  0.1438034136E-09  0.8284484210E-12  0.6483928949E-09  0.2046141034E-11  0.1185826703E-07 -0.2423335532E-08  0.4465927406E-08 -0.1135382899E-09  0.5414335646E-11 -0.1249633108E-07  0.4004474530E-09  0.3844924379E-11  0.5730338648E-08  0.5420960791E-08 -0.9860079420E-10  0.2158703905E-07 -0.1369176994E-09 -0.3806187587E-09  0.8613374405E-04  0.1755018353E-09  0.2056133042E-12  0.2271025590E-08 -0.4674865051E-08  0.1041559164E+01  0.1021463089E+01  0.9542996676E+00  0.9099198711E+00  0.9264315812E+00  0.1045493462E+01  0.1000000000E+01  0.1000000000E+01  0.3749850082E-01  0.1008717960E+01  0.9875521831E+00  0.1000000000E+01  0.1000000000E+01  0.9216242602E+00  0.9724246092E+00  0.9970433438E+00  0.9940933187E+00  0.1001008737E+01  0.1007341317E+01  0.1000110004E+01  0.9816378920E+00  0.1000000000E+01  0.1004222290E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8674228983E+00  0.9664697947E+00  0.1000000000E+01  0.9913282939E+00  0.1000000000E+01  0.1000000000E+01  0.1040908985E+01  0.9995838817E+00  0.9232756728E+00  0.1000000000E+01  0.9852831157E+00  0.1000000000E+01  0.9751496350E+00  0.9778477303E+00  0.8880661156E+00  0.8805115095E-06  0.9107112468E-06 -0.8388317635E-07 -0.3523005151E-06 -0.1331325009E-05  0.5444048165E-06 -0.1074902916E-14 -0.4561428193E-15  0.4597287950E-05 -0.4098036497E-04  0.1074184144E-06  0.0000000000E+00 -0.7841098979E-15  0.4045030724E-04 -0.4389810562E-06 -0.1345656081E-03 -0.4468584317E-03  0.2254087021E-03  0.1317588185E-03  0.2519227211E-03  0.2630476526E-04  0.5755456513E-16 -0.4917445692E-05  0.4434128047E-15  0.2572543074E-15  0.7148859810E-15  0.1632154917E-16 -0.1023265768E-04 -0.3010414504E-04 -0.1596750330E-16 -0.5310720628E-05  0.0000000000E+00  0.2974168007E-18 -0.2222805172E-06 -0.5456035413E-03 -0.5696137359E-06  0.3571518890E-16  0.1076652550E-04  0.6296023498E-15  0.3183897598E-03 -0.2977594947E-03 -0.1531204905E-06
    8            0.1756808276E+01  0.7751744545E-06  0.3380214020E-03 -0.1384193871E-09  0.2058471171E-09  0.4616529381E-11  0.9525573663E-09  0.1672351146E-10 -0.8784026284E-08 -0.3424223349E-08  0.2856314141E-07 -0.1643812864E-09  0.4373190698E-10 -0.1742817481E-06  0.3034707707E-07  0.2090172480E-10  0.2876987737E-07  0.2740139582E-07 -0.3232480728E-08  0.1102780616E-06 -0.3942757676E-08 -0.6294948007E-08  0.3380213279E-03  0.2706481705E-09 -0.8953349173E-10  0.3191128028E-08 -0.6391175811E-07  0.1041560044E+01  0.1021464000E+01  0.9542995837E+00  0.9099195188E+00  0.9264302499E+00  0.1045494006E+01  0.1000000000E+01  0.1000000000E+01  0.3750309811E-01  0.1008676980E+01  0.9875522906E+00  0.1000000000E+01  0.1000000000E+01  0.9216647105E+00  0.9724241702E+00  0.9969087782E+00  0.9936464602E+00  0.1001234146E+01  0.1007473075E+01  0.1000361927E+01  0.9816641967E+00  0.1000000000E+01  0.1004217372E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8674126657E+00  0.9664396906E+00  0.1000000000E+01  0.9913229832E+00  0.1000000000E+01  0.1000000000E+01  0.1040908763E+01  0.9990382781E+00  0.9232751032E+00  0.1000000000E+01  0.9852938822E+00  0.1000000000E+01  0.9754680247E+00  0.9775499708E+00  0.8880659624E+00  0.4371839583E-05  0.4526090962E-05 -0.4091730839E-06 -0.1740753475E-05 -0.6613100513E-05  0.2699429551E-05  0.6484847717E-15  0.6806625858E-15  0.2273473641E-04 -0.2032605702E-03  0.5363075831E-06  0.0000000000E+00  0.3830529126E-15  0.2051863797E-03 -0.2182760914E-05 -0.6609931518E-03 -0.2279125798E-02  0.9060904002E-03  0.6234030062E-03  0.1136866490E-02  0.1304805019E-03  0.2283986072E-15 -0.2438940707E-04 -0.7239406459E-15 -0.3022623748E-15 -0.1112338958E-14 -0.5412415044E-16 -0.5074701023E-04 -0.1492935597E-03  0.3193415957E-17 -0.2634024083E-04  0.0000000000E+00 -0.4500606871E-18 -0.1114362939E-05 -0.2272432777E-02 -0.2811631426E-05  0.2390864021E-15  0.5341183861E-04 -0.7520786341E-15  0.1450274852E-02 -0.1389477325E-02 -0.7633301512E-06
    9            0.1756807522E+01  0.1526349109E-05  0.2238003074E-02 -0.6915422679E-09  0.1048830134E-08  0.3618283451E-10  0.4918946583E-08  0.4173912327E-09 -0.1616038000E-06 -0.1767110147E-07  0.1409886441E-06 -0.8146548991E-09  0.1091789104E-08 -0.4302483797E-05  0.9556923435E-06  0.1537288075E-09  0.1311574402E-06  0.1296432262E-06 -0.7981754746E-07  0.5480181147E-06 -0.9685421964E-07 -0.1416452738E-06 -0.2237998274E-02  0.1394932614E-08 -0.2227914964E-08  0.1646642178E-07 -0.1281931776E-05  0.1041564416E+01  0.1021468526E+01  0.9542991745E+00  0.9099177781E+00  0.9264236368E+00  0.1045496706E+01  0.1000000000E+01  0.1000000000E+01  0.3752583285E-01  0.1008473719E+01  0.9875528269E+00  0.1000000000E+01  0.1000000000E+01  0.9218698969E+00  0.9724219875E+00  0.9962477850E+00  0.9913673344E+00  0.1002140236E+01  0.1008096478E+01  0.1001498793E+01  0.9817946772E+00  0.1000000000E+01  0.1004192983E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8673619186E+00  0.9662903970E+00  0.1000000000E+01  0.9912966429E+00  0.1000000000E+01  0.1000000000E+01  0.1040907649E+01  0.9967658453E+00  0.9232722916E+00  0.1000000000E+01  0.9853472940E+00  0.1000000000E+01  0.9769182996E+00  0.9761604935E+00  0.8880651991E+00  0.4915377640E-05  0.5112231259E-05 -0.4202171366E-06 -0.1914163646E-05 -0.7455098508E-05  0.3015439760E-05 -0.1793364610E-16 -0.5800874126E-15  0.2505206953E-04 -0.2291402436E-03  0.6065772155E-06  0.0000000000E+00  0.6529472327E-15  0.2581061346E-03 -0.2473769553E-05 -0.6618176624E-03 -0.2757239751E-02 -0.5263881695E-03  0.4287840718E-03  0.6160587251E-03  0.1471153219E-03  0.1948827764E-16 -0.2747796019E-04  0.6001490896E-15  0.8057674512E-16  0.2845372802E-15  0.8056188976E-18 -0.5750820097E-04 -0.1683726664E-03  0.5109465531E-16 -0.2971329226E-04  0.0000000000E+00 -0.7690327266E-17 -0.1316909536E-05  0.1317926215E-03 -0.3077629994E-05 -0.2850722729E-15  0.6068908996E-04  0.1159512086E-14  0.8051650111E-03 -0.1080987905E-02 -0.8881400282E-06
   10            0.1756806749E+01  0.2001430600E-05  0.4563786690E-03 -0.9418623659E-09  0.1430416452E-08  0.4280353849E-10  0.6663555263E-08  0.6562481669E-09 -0.1617782579E-06 -0.2416205991E-07  0.1565816519E-06 -0.1108572012E-08  0.1722660237E-08 -0.5111792668E-05  0.9274354540E-06  0.1804141281E-09  0.1462488655E-06  0.1456065952E-06 -0.9934607370E-07  0.6183665395E-06 -0.1217854527E-06 -0.1754066155E-06 -0.4563484062E-03  0.1869381316E-08 -0.2593734894E-08  0.2254631370E-07 -0.3143852743E-06  0.1041569332E+01  0.1021473638E+01  0.9542987543E+00  0.9099158639E+00  0.9264161817E+00  0.1045499721E+01  0.1000000000E+01  0.1000000000E+01  0.3755088492E-01  0.1008244579E+01  0.9875534334E+00  0.1000000000E+01  0.1000000000E+01  0.9221280030E+00  0.9724195137E+00  0.9955859673E+00  0.9886100947E+00  0.1001613848E+01  0.1008525262E+01  0.1002114852E+01  0.9819417925E+00  0.1000000000E+01  0.1004165505E+01  0.1022588991E+01  0.1022588991E+01  0.1000000000E+01  0.1000000000E+01  0.8673044104E+00  0.9661220243E+00  0.1000000000E+01  0.9912669297E+00  0.1000000000E+01  0.1000000000E+01  0.1040906332E+01  0.9968976380E+00  0.9232692140E+00  0.1000000000E+01  0.9854079831E+00  0.1000000000E+01  0.9777234646E+00  0.9750795056E+00  0.8880643110E+00  0.1297792165E-04  0.1354581376E-04 -0.1027672117E-05 -0.4963558177E-05 -0.1972167332E-04  0.7921264520E-05  0.1867228019E-15  0.4574142243E-15  0.6510739378E-04 -0.5956401721E-03  0.1617204526E-05  0.0000000000E+00 -0.7371721477E-15  0.6478382199E-03 -0.6570258703E-05 -0.1782648760E-02 -0.6901376952E-02 -0.4651522016E-04  0.1335177066E-02  0.2198495888E-02  0.3826477377E-03 -0.4176929034E-15 -0.7144317610E-04 -0.5124837172E-15 -0.1533277648E-15  0.1345393046E-16 -0.4119005080E-16 -0.1487522003E-03 -0.4369603480E-03  0.1219113655E-30 -0.7718589093E-04  0.0000000000E+00 -0.2494476610E-17 -0.3604582760E-05 -0.2118331784E-02 -0.7949728957E-05 -0.1068840378E-15  0.1569802547E-03 -0.6075275187E-15  0.2838746946E-02 -0.3267428541E-02 -0.2398270387E-05
